Rank,Player,Nationality,Position,Age,Birth_Year,Matches_Played,Games_Started,Minutes,X90s_Played,Goals_Per_90,Assists_Per_90,Goals_Plus_Assists_Per_90,Non_Penalty_Goals_Per_90,Non_Penalty_Goals_Plus_Assists_Per_90,Expected_Goals_Per_90,Exp_Assisted_Goals_Per_90,Exp_Goals_Plus_Exp_Assists_Per_90,Non_Penalty_xG_Per_90,Non_Penalty_xG_Plus_Exp_Assists_Per_90,Progressive_Carries_Per_90,Progressive_Passes_Per_90,Progressive_Passes_Received_Per_90,Yellow_Cards_Per_90,Red_Cards_Per_90,Penalties_Attempted_Per_90,Tackles_Per_90,Tackles_Won_Per_90,Tackles_Def_3rd_Per_90,Tackles_Mid_3rd_Per_90,Tackles_Att_3rd_Per_90,Dribblers_Tackled_Per_90,Dribbles_Challenged_Per_90,Challenges_Lost_Per_90,Blocks_Per_90,Shots_Blocked_Per_90,Passes_Blocked_Per_90,Interceptions_Per_90,Tackles_Plus_Interceptions_Per_90,Clearances_Per_90,Errors_Leading_To_Shot_Per_90,name_key_1,comp_key_1,player_market_value_euro,current_club,comp_name,player_url,Main_Position,tactical_roles_kmeans,tactical_roles_hdbscan,tactical_role_name,umap_x,umap_y,hdbscan_probabilities,model_label
2464,Dominic Solanke,eng ENG,FW,26,1997,27,25,2201,24.5,0.37,0.12,0.49,0.33,0.45,0.45,0.12,0.57,0.41,0.54,1.2653061224489797,1.9183673469387756,3.591836734693877,0.0,0.0,0.0408163265306122,0.7346938775510204,0.4489795918367347,0.0408163265306122,0.4897959183673469,0.2040816326530612,0.1632653061224489,0.6530612244897959,0.4897959183673469,0.8163265306122449,0.3673469387755102,0.4489795918367347,0.0408163265306122,0.7755102040816326,0.9387755102040816,0.0,DOMINIC SOLANKE,DOMINIC SOLANKE_1997,40000000.0,Tottenham Hotspur,Premier League,https://www.transfermarkt.com/dominic-solanke/profil/spieler/258889,FW,0,0,Goals Scorers / Finishers,0.86245584,6.785028,0.9673704771415869,1
1376,Dominik Kohr,de GER,"DF,MF",30,1994,28,28,2295,25.5,0.08,0.0,0.08,0.08,0.08,0.06,0.02,0.08,0.06,0.08,1.0196078431372548,3.9607843137254894,1.2156862745098038,0.4313725490196078,0.0392156862745098,0.0,2.431372549019608,1.803921568627451,1.3333333333333333,0.8235294117647058,0.2745098039215686,1.3725490196078431,2.156862745098039,0.7843137254901961,1.6862745098039216,0.9411764705882352,0.7450980392156863,1.6470588235294117,4.078431372549019,4.980392156862745,0.0,DOMINIK KOHR,DOMINIK KOHR_1994,3500000.0,1.FSV Mainz 05,Bundesliga,https://www.transfermarkt.com/dominik-kohr/profil/spieler/118847,DF,3,-1,Hybrid Players,9.529738,6.7122912,0.0,0
2539,Dominik Szoboszlai,hu HUN,MF,23,2000,36,29,2491,27.7,0.22,0.22,0.43,0.22,0.43,0.27,0.27,0.53,0.27,0.53,2.5992779783393503,4.729241877256317,4.584837545126354,0.2166064981949458,0.0,0.0,1.371841155234657,0.7220216606498195,0.5054151624548736,0.6859205776173285,0.1805054151624548,0.6137184115523466,1.624548736462094,1.0108303249097472,1.407942238267148,0.1805054151624548,1.2274368231046933,0.3249097472924188,1.696750902527076,0.6859205776173285,0.0722021660649819,DOMINIK SZOBOSZLAI,DOMINIK SZOBOSZLAI_2000,80000000.0,Liverpool FC,Premier League,https://www.transfermarkt.com/dominik-szoboszlai/profil/spieler/451276,MF,2,4,Wingers / Ball Carriers,2.633793,3.895825,0.8671005829037454,5
270,Donny van de Beek,nl NED,MF,27,1997,26,16,1421,15.8,0.13,0.13,0.25,0.13,0.25,0.1,0.21,0.3,0.09,0.3,1.0759493670886076,2.848101265822785,5.379746835443037,0.3164556962025316,0.0,0.0,1.835443037974684,1.1392405063291138,1.0759493670886076,0.4430379746835443,0.3164556962025316,0.8227848101265822,1.6455696202531644,0.8227848101265822,1.2025316455696202,0.1898734177215189,1.0126582278481011,0.6329113924050632,2.4683544303797467,0.7594936708860759,0.0,DONNY VAN DE BEEK,DONNY VAN DE BEEK_1997,5000000.0,Girona FC,LaLiga,https://www.transfermarkt.com/donny-van-de-beek/profil/spieler/288255,MF,4,6,Box-box / All rounder,4.9031744,4.519359,0.9358286309473629,7
1591,Donyell Malen,nl NED,"FW,MF",25,1999,14,6,614,6.8,0.44,0.0,0.44,0.44,0.44,0.43,0.03,0.46,0.43,0.46,3.3823529411764706,2.5,11.029411764705882,0.1470588235294117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2941176470588235,0.2941176470588235,0.2941176470588235,0.0,0.2941176470588235,0.4411764705882353,0.4411764705882353,0.8823529411764706,0.0,DONYELL MALEN,DONYELL MALEN_1999,25000000.0,AS Roma,Premier League,https://www.transfermarkt.com/donyell-malen/profil/spieler/326029,FW,0,0,Goals Scorers / Finishers,0.4156355,6.6838655,0.7266032896583006,1
1538,Douglas Luiz,br BRA,MF,26,1998,19,3,529,5.9,0.0,0.0,0.0,0.0,0.0,0.11,0.16,0.27,0.11,0.27,2.711864406779661,5.932203389830508,2.0338983050847457,0.3389830508474576,0.0,0.0,2.2033898305084745,1.3559322033898304,1.1864406779661016,0.847457627118644,0.1694915254237288,1.0169491525423728,1.5254237288135593,0.5084745762711864,0.847457627118644,0.3389830508474576,0.5084745762711864,0.6779661016949152,2.8813559322033897,0.847457627118644,0.0,DOUGLAS LUIZ,DOUGLAS LUIZ_1998,30000000.0,Aston Villa,Serie A,https://www.transfermarkt.com/douglas-luiz/profil/spieler/447661,MF,4,6,Box-box / All rounder,4.9026484,5.707895,1.0,7
441,Duje Ćaleta-Car,hr CRO,DF,27,1996,19,17,1584,17.6,0.06,0.0,0.06,0.06,0.06,0.12,0.01,0.13,0.12,0.13,0.2272727272727272,2.6136363636363638,0.0,0.4545454545454545,0.0,0.0,1.1363636363636362,0.6818181818181818,0.625,0.5113636363636364,0.0,0.5681818181818181,1.0795454545454544,0.5113636363636364,1.875,1.4204545454545454,0.4545454545454545,0.9659090909090908,2.102272727272727,5.511363636363636,0.1136363636363636,DUJE CALETA-CAR,DUJE CALETA-CAR_1996,7000000.0,Real Sociedad,Ligue 1,https://www.transfermarkt.com/duje-caleta-car/profil/spieler/238266,DF,3,1,Traditional Centre Backs / Blockers ,10.901287,8.259084,0.8441581034718124,2
2821,Duván Zapata,co COL,FW,33,1991,7,7,587,6.5,0.46,0.0,0.46,0.46,0.46,0.52,0.08,0.59,0.52,0.59,0.9230769230769232,1.0769230769230769,5.538461538461538,0.1538461538461538,0.0,0.0,1.0769230769230769,0.7692307692307693,0.3076923076923077,0.0,0.7692307692307693,0.0,0.4615384615384615,0.4615384615384615,0.3076923076923077,0.1538461538461538,0.1538461538461538,0.3076923076923077,1.3846153846153846,1.0769230769230769,0.0,DUVAN ZAPATA,DUVAN ZAPATA_1991,3500000.0,Torino FC,Serie A,https://www.transfermarkt.com/duvan-zapata/profil/spieler/73794,FW,0,0,Goals Scorers / Finishers,0.29368898,7.078014,0.7476908704780574,1
2722,Dušan Vlahović,rs SRB,FW,24,2000,29,21,1784,19.8,0.5,0.2,0.71,0.3,0.5,0.62,0.07,0.69,0.46,0.53,1.3636363636363635,1.1111111111111112,5.909090909090909,0.1515151515151515,0.0,0.202020202020202,0.202020202020202,0.101010101010101,0.0,0.0505050505050505,0.1515151515151515,0.0505050505050505,0.2525252525252525,0.202020202020202,0.3535353535353535,0.1515151515151515,0.202020202020202,0.0505050505050505,0.2525252525252525,0.4545454545454545,0.1515151515151515,DUSAN VLAHOVIC,DUSAN VLAHOVIC_2000,35000000.0,Juventus FC,Serie A,https://www.transfermarkt.com/dusan-vlahovic/profil/spieler/357498,FW,0,0,Goals Scorers / Finishers,1.1361594,6.9249773,0.8782939137045054,1
1703,Dwight McNeil,eng ENG,"MF,FW",24,1999,21,15,1371,15.2,0.26,0.39,0.66,0.26,0.66,0.07,0.34,0.41,0.07,0.41,2.5,4.539473684210527,5.2631578947368425,0.0657894736842105,0.0,0.0,0.8552631578947368,0.5263157894736842,0.3947368421052631,0.3289473684210526,0.131578947368421,0.5921052631578948,1.381578947368421,0.7894736842105263,0.4605263157894737,0.0,0.4605263157894737,0.3947368421052631,1.25,0.131578947368421,0.0657894736842105,DWIGHT MCNEIL,DWIGHT MCNEIL_1999,25000000.0,Everton FC,Premier League,https://www.transfermarkt.com/dwight-mcneil/profil/spieler/584769,MF,2,4,Wingers / Ball Carriers,2.2538912,3.4916382,0.8329563838549783,5
259,Dylan Batubinsika,cd COD,DF,28,1996,25,22,2016,22.4,0.04,0.0,0.04,0.04,0.04,0.04,0.01,0.04,0.04,0.04,0.4910714285714286,2.2767857142857144,0.0446428571428571,0.1339285714285714,0.0446428571428571,0.0,1.1607142857142858,0.5803571428571429,0.8482142857142858,0.2678571428571428,0.0446428571428571,0.5803571428571429,0.9821428571428572,0.4017857142857143,1.0267857142857144,0.625,0.4017857142857143,1.7410714285714286,2.9017857142857144,6.25,0.1339285714285714,DYLAN BATUBINSIKA,DYLAN BATUBINSIKA_1996,1200000.0,AE Larisa,Ligue 1,https://www.transfermarkt.com/dylan-batubinsika/profil/spieler/289432,DF,3,1,Traditional Centre Backs / Blockers ,10.040508,8.368169,0.9805174768056819,2
774,Désiré Doué,fr FRA,"FW,MF",19,2005,31,18,1730,19.2,0.31,0.31,0.62,0.31,0.62,0.27,0.41,0.67,0.27,0.67,5.052083333333334,7.239583333333334,12.083333333333334,0.0520833333333333,0.0,0.0,2.5,1.5625,0.78125,0.9895833333333334,0.7291666666666667,1.25,2.65625,1.40625,1.3541666666666667,0.0,1.3541666666666667,0.6770833333333334,3.177083333333333,0.3645833333333333,0.0,DESIRE DOUE,DESIRE DOUE_2005,90000000.0,Paris Saint-Germain,Ligue 1,https://www.transfermarkt.com/desire-doue/profil/spieler/914562,FW,2,4,Wingers / Ball Carriers,2.583757,3.8601358,0.8106039600974464,5
864,Eberechi Eze,eng ENG,"MF,FW",26,1998,34,31,2588,28.8,0.28,0.28,0.56,0.24,0.52,0.36,0.22,0.58,0.31,0.53,2.395833333333333,3.368055555555556,5.3125,0.0347222222222222,0.0,0.0694444444444444,1.3541666666666667,0.7638888888888888,0.4861111111111111,0.5555555555555556,0.3125,0.5902777777777778,1.25,0.6597222222222222,0.9375,0.0,0.9375,0.3819444444444444,1.7361111111111112,0.3472222222222222,0.1041666666666666,EBERECHI EZE,EBERECHI EZE_1998,55000000.0,Arsenal FC,Premier League,https://www.transfermarkt.com/eberechi-eze/profil/spieler/479999,MF,2,4,Wingers / Ball Carriers,2.358721,3.9971302,1.0,5
1909,Eddie Nketiah,eng ENG,"FW,MF",25,1999,29,9,1034,11.5,0.26,0.09,0.35,0.26,0.35,0.5,0.15,0.65,0.5,0.65,3.565217391304348,1.6521739130434785,6.869565217391305,0.5217391304347826,0.0869565217391304,0.0,1.3043478260869563,0.6956521739130435,0.6086956521739131,0.3478260869565217,0.3478260869565217,0.6086956521739131,1.1304347826086956,0.5217391304347826,0.8695652173913043,0.0869565217391304,0.782608695652174,0.2608695652173913,1.565217391304348,1.0434782608695652,0.0,EDDIE NKETIAH,EDDIE NKETIAH_1999,18000000.0,Crystal Palace,Premier League,https://www.transfermarkt.com/eddie-nketiah/profil/spieler/340324,FW,0,-1,Hybrid Players,1.6802113,5.9504757,0.0,0
891,Edimilson Fernandes,ch SUI,"MF,DF",28,1996,19,12,1105,12.3,0.0,0.08,0.08,0.0,0.08,0.03,0.05,0.08,0.03,0.08,0.5691056910569106,3.252032520325203,0.2439024390243902,0.08130081300813,0.0,0.0,0.7317073170731707,0.5691056910569106,0.2439024390243902,0.4878048780487805,0.0,0.5691056910569106,1.056910569105691,0.4878048780487805,1.1382113821138211,0.4878048780487805,0.6504065040650406,1.6260162601626016,2.357723577235772,3.089430894308943,0.08130081300813,EDIMILSON FERNANDES,EDIMILSON FERNANDES_1996,3000000.0,BSC Young Boys,Bundesliga,https://www.transfermarkt.com/edimilson-fernandes/profil/spieler/247555,MF,3,1,Traditional Centre Backs / Blockers ,9.004613,8.00508,0.8860041324603217,2
2549,Edmond Tapsoba,bf BFA,DF,25,1999,29,29,2507,27.9,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.05,0.04,0.05,1.863799283154122,5.878136200716846,0.6093189964157706,0.1433691756272401,0.0,0.0,1.3978494623655917,0.8602150537634409,0.6810035842293907,0.5734767025089607,0.1433691756272401,0.7885304659498208,1.3978494623655917,0.6093189964157706,0.7526881720430108,0.5017921146953406,0.2508960573476703,0.8602150537634409,2.2580645161290325,3.1899641577060933,0.1075268817204301,EDMOND TAPSOBA,EDMOND TAPSOBA_1999,35000000.0,Bayer 04 Leverkusen,Bundesliga,https://www.transfermarkt.com/edmond-tapsoba/profil/spieler/564545,DF,3,-1,Hybrid Players,8.510368,8.023512,0.0,0
371,Edoardo Bove,it ITA,"MF,FW",22,2002,12,11,851,9.5,0.11,0.21,0.32,0.11,0.32,0.06,0.16,0.22,0.06,0.22,1.263157894736842,3.8947368421052633,2.526315789473684,0.3157894736842105,0.0,0.0,2.526315789473684,1.7894736842105263,0.7368421052631579,1.4736842105263157,0.3157894736842105,1.4736842105263157,2.9473684210526314,1.4736842105263157,1.263157894736842,0.0,1.263157894736842,0.631578947368421,3.1578947368421053,0.8421052631578947,0.0,EDOARDO BOVE,EDOARDO BOVE_2002,5000000.0,Watford FC,Serie A,https://www.transfermarkt.com/edoardo-bove/profil/spieler/562049,MF,1,3,Ball Winners / Enforcers / Press Specialists,6.7834167,3.138516,0.7986874994467134,4
1015,Edoardo Goldaniga,it ITA,DF,30,1993,32,28,2532,28.1,0.04,0.0,0.04,0.04,0.04,0.09,0.01,0.1,0.09,0.1,0.7117437722419928,2.882562277580071,0.2846975088967971,0.4270462633451957,0.0355871886120996,0.0,1.2099644128113878,0.7473309608540925,0.7473309608540925,0.2846975088967971,0.1779359430604982,0.4626334519572953,0.6405693950177935,0.1779359430604982,0.7473309608540925,0.3558718861209964,0.391459074733096,1.1743772241992882,2.3843416370106763,3.629893238434164,0.1067615658362989,EDOARDO GOLDANIGA,EDOARDO GOLDANIGA_1993,3000000.0,Como 1907,Serie A,https://www.transfermarkt.com/edoardo-goldaniga/profil/spieler/242940,DF,3,1,Traditional Centre Backs / Blockers ,9.651624,8.525079,0.8805922510731321,2
2838,Edon Zhegrova,xk KVX,"FW,MF",25,1999,12,12,978,10.9,0.37,0.09,0.46,0.37,0.46,0.21,0.21,0.41,0.21,0.41,3.3944954128440368,4.954128440366972,7.431192660550458,0.091743119266055,0.0,0.0,0.4587155963302752,0.18348623853211,0.2752293577981651,0.0,0.18348623853211,0.18348623853211,0.6422018348623852,0.4587155963302752,0.7339449541284403,0.0,0.7339449541284403,0.3669724770642201,0.8256880733944953,0.091743119266055,0.0,EDON ZHEGROVA,EDON ZHEGROVA_1999,25000000.0,Juventus FC,Ligue 1,https://www.transfermarkt.com/edon-zhegrova/profil/spieler/496857,FW,2,-1,Hybrid Players,1.4624441,5.078849,0.0,0
101,Edson Álvarez,mx MEX,MF,26,1997,28,20,1772,19.7,0.0,0.05,0.05,0.0,0.05,0.02,0.04,0.06,0.02,0.06,1.218274111675127,4.314720812182741,0.9137055837563453,0.4568527918781726,0.0507614213197969,0.0,2.538071065989848,1.370558375634518,1.370558375634518,0.7614213197969544,0.4060913705583756,0.8629441624365483,1.7766497461928934,0.9137055837563453,1.16751269035533,0.4060913705583756,0.7614213197969544,0.9137055837563453,3.451776649746193,2.33502538071066,0.0507614213197969,EDSON ALVAREZ,EDSON ALVAREZ_1997,25000000.0,Fenerbahce,Premier League,https://www.transfermarkt.com/edson-alvarez/profil/spieler/401356,MF,4,5,Fullback / Wingbacks / Overlappers,7.2133436,5.5927114,0.9214205119143153,6
863,Edu Expósito,es ESP,MF,27,1996,19,12,1045,11.6,0.0,0.17,0.17,0.0,0.17,0.09,0.27,0.36,0.09,0.36,1.9827586206896552,5.517241379310345,3.53448275862069,0.2586206896551724,0.0,0.0,1.9827586206896552,1.120689655172414,0.7758620689655172,1.120689655172414,0.0862068965517241,0.7758620689655172,1.9827586206896552,1.206896551724138,0.2586206896551724,0.0,0.2586206896551724,1.293103448275862,3.2758620689655173,1.8103448275862069,0.1724137931034483,EDU EXPOSITO,EDU EXPOSITO_1996,3000000.0,RCD Espanyol Barcelona,LaLiga,https://www.transfermarkt.com/edu-exposito/profil/spieler/506248,MF,4,2,Creators / Deep Lying Playmakers / Tempo Dictators,4.6274614,3.4973989,1.0,3
450,Eduardo Camavinga,fr FRA,"MF,DF",21,2002,19,11,1102,12.2,0.08,0.16,0.25,0.08,0.25,0.04,0.06,0.1,0.04,0.1,2.1311475409836067,5.0,2.540983606557377,0.1639344262295082,0.0,0.0,3.4426229508196724,2.1311475409836067,1.8852459016393444,1.3114754098360657,0.2459016393442623,1.557377049180328,2.7049180327868854,1.1475409836065575,1.9672131147540983,0.6557377049180328,1.3114754098360657,1.475409836065574,4.918032786885246,1.8852459016393444,0.0,EDUARDO CAMAVINGA,EDUARDO CAMAVINGA_2002,60000000.0,Real Madrid,LaLiga,https://www.transfermarkt.com/eduardo-camavinga/profil/spieler/640428,MF,1,3,Ball Winners / Enforcers / Press Specialists,7.470841,3.5809698,1.0,4
522,El Chadaille Bitshiabu,fr FRA,DF,19,2005,21,13,1130,12.6,0.0,0.0,0.0,0.0,0.0,0.02,0.03,0.05,0.02,0.05,0.3174603174603174,5.476190476190476,0.1587301587301587,0.1587301587301587,0.0793650793650793,0.0,2.142857142857143,1.4285714285714286,1.3492063492063493,0.7142857142857143,0.0793650793650793,0.7936507936507937,1.507936507936508,0.7142857142857143,1.984126984126984,1.1111111111111112,0.873015873015873,1.031746031746032,3.174603174603175,7.698412698412699,0.1587301587301587,EL CHADAILLE BITSHIABU,EL CHADAILLE BITSHIABU_2005,18000000.0,RB Leipzig,Bundesliga,https://www.transfermarkt.com/el-chadaille-bitshiabu/profil/spieler/787912,DF,3,1,Traditional Centre Backs / Blockers ,10.754675,7.8641977,0.8061552330023442,2
2406,Eldor Shomurodov,uz UZB,"FW,MF",29,1995,27,11,1097,12.2,0.33,0.33,0.66,0.33,0.66,0.39,0.11,0.5,0.39,0.5,1.557377049180328,1.7213114754098362,5.081967213114754,0.0819672131147541,0.0,0.0,1.1475409836065575,0.4918032786885246,0.1639344262295082,0.5737704918032788,0.4098360655737705,0.2459016393442623,0.4918032786885246,0.2459016393442623,0.819672131147541,0.0819672131147541,0.7377049180327869,0.2459016393442623,1.3934426229508197,0.4098360655737705,0.0,ELDOR SHOMURODOV,ELDOR SHOMURODOV_1995,5000000.0,Basaksehir FK,Serie A,https://www.transfermarkt.com/eldor-shomurodov/profil/spieler/358166,FW,0,0,Goals Scorers / Finishers,0.8338847,6.3032904,0.7452447322299113,1
2283,Elias Saad,tn TUN,"FW,MF",24,1999,18,10,900,10.0,0.3,0.2,0.5,0.3,0.5,0.28,0.08,0.36,0.28,0.36,2.9,2.7,7.6,0.1,0.0,0.0,2.0,1.3,0.7,0.8,0.5,1.0,2.0,1.0,1.4,0.0,1.4,0.3,2.3,0.1,0.0,ELIAS SAAD,ELIAS SAAD_1999,4000000.0,Hannover 96,Bundesliga,https://www.transfermarkt.com/elias-saad/profil/spieler/526466,FW,2,4,Wingers / Ball Carriers,2.615352,5.248547,0.8080610096254107,5
291,Eliesse Ben Seghir,ma MAR,"MF,FW",19,2005,33,19,1750,19.4,0.31,0.15,0.46,0.21,0.36,0.29,0.27,0.55,0.21,0.48,4.381443298969073,6.288659793814434,8.762886597938145,0.0,0.0,0.1030927835051546,1.597938144329897,1.1340206185567012,0.6185567010309279,0.6185567010309279,0.3608247422680413,0.9278350515463918,1.6494845360824744,0.7216494845360826,1.0309278350515465,0.0,1.0309278350515465,0.6701030927835052,2.2680412371134024,0.2061855670103093,0.0,ELIESSE BEN SEGHIR,ELIESSE BEN SEGHIR_2005,28000000.0,Bayer 04 Leverkusen,Ligue 1,https://www.transfermarkt.com/eliesse-ben-seghir/profil/spieler/810895,MF,2,4,Wingers / Ball Carriers,2.6528263,4.0230923,0.9251467768679442,5
832,Elif Elmas,mk MKD,"FW,MF",24,1999,13,12,1021,11.3,0.35,0.0,0.35,0.35,0.35,0.12,0.04,0.16,0.12,0.16,3.716814159292035,3.008849557522124,5.132743362831858,0.0,0.0,0.0,0.8849557522123893,0.6194690265486725,0.2654867256637168,0.4424778761061946,0.1769911504424778,0.3539823008849557,0.8849557522123893,0.5309734513274336,0.7079646017699115,0.1769911504424778,0.5309734513274336,0.5309734513274336,1.415929203539823,0.4424778761061946,0.1769911504424778,ELIF ELMAS,ELIF ELMAS_1999,14000000.0,SSC Napoli,Bundesliga,https://www.transfermarkt.com/eljif-elmas/profil/spieler/400489,FW,0,-1,Hybrid Players,2.4910605,6.2966075,0.0,0
2013,Elisha Owusu,gh GHA,MF,26,1997,28,28,2344,26.0,0.04,0.12,0.15,0.04,0.15,0.01,0.04,0.05,0.01,0.05,0.3076923076923077,3.0,1.2692307692307692,0.2692307692307692,0.0,0.0,2.8076923076923075,1.5769230769230769,1.1153846153846154,1.5,0.1923076923076923,1.1923076923076923,1.8461538461538465,0.6538461538461539,1.2692307692307692,0.3461538461538461,0.9230769230769232,1.6153846153846154,4.423076923076923,1.3461538461538465,0.0384615384615384,ELISHA OWUSU,ELISHA OWUSU_1997,3000000.0,AJ Auxerre,Ligue 1,https://www.transfermarkt.com/elisha-owusu/profil/spieler/395695,MF,1,3,Ball Winners / Enforcers / Press Specialists,7.991265,4.578895,0.7406252650338302,4
123,Elliot Anderson,eng ENG,MF,21,2002,37,33,2728,30.3,0.07,0.2,0.26,0.07,0.26,0.07,0.11,0.18,0.07,0.18,1.716171617161716,4.71947194719472,3.1353135313531357,0.33003300330033,0.0,0.0,3.036303630363036,1.848184818481848,1.7821782178217822,0.957095709570957,0.297029702970297,1.584158415841584,3.663366336633663,2.0792079207920797,1.584158415841584,0.297029702970297,1.2871287128712872,1.023102310231023,4.05940594059406,2.5082508250825084,0.132013201320132,ELLIOT ANDERSON,ELLIOT ANDERSON_2002,32000000.0,Nottingham Forest,Premier League,https://www.transfermarkt.com/elliot-anderson/profil/spieler/567576,MF,1,3,Ball Winners / Enforcers / Press Specialists,7.528072,2.993705,0.8579036669997768,4
2444,Ellyes Skhiri,tn TUN,MF,29,1995,30,26,2231,24.8,0.04,0.08,0.12,0.04,0.12,0.06,0.06,0.11,0.06,0.11,0.6854838709677419,4.233870967741935,1.0887096774193548,0.2419354838709677,0.0,0.0,1.6129032258064515,0.8870967741935484,0.6048387096774194,0.8467741935483871,0.1612903225806451,0.7258064516129032,1.7741935483870968,1.0483870967741935,1.2096774193548387,0.282258064516129,0.9274193548387096,1.25,2.8629032258064515,1.814516129032258,0.1612903225806451,ELLYES SKHIRI,ELLYES SKHIRI_1995,7500000.0,Eintracht Frankfurt,Bundesliga,https://www.transfermarkt.com/ellyes-skhiri/profil/spieler/290587,MF,4,5,Fullback / Wingbacks / Overlappers,8.115761,5.4265165,0.8159547553526397,6
2203,Elvis Rexhbeçaj,xk KVX,MF,26,1997,27,22,1785,19.8,0.05,0.05,0.1,0.05,0.1,0.07,0.05,0.13,0.07,0.13,1.5656565656565655,4.747474747474747,4.141414141414141,0.404040404040404,0.0,0.0,1.3636363636363635,0.9595959595959596,0.4545454545454545,0.7070707070707071,0.202020202020202,0.7575757575757576,1.7676767676767675,1.0101010101010102,2.0202020202020203,0.4545454545454545,1.5656565656565655,0.8080808080808081,2.171717171717172,1.1111111111111112,0.0505050505050505,ELVIS REXHBECAJ,ELVIS REXHBECAJ_1997,3500000.0,FC Augsburg,Bundesliga,https://www.transfermarkt.com/elvis-rexhbecaj/profil/spieler/280575,MF,4,5,Fullback / Wingbacks / Overlappers,6.8785863,5.093149,1.0,6
2735,Elye Wahi,fr FRA,FW,21,2003,13,7,574,6.4,0.47,0.16,0.63,0.31,0.47,0.94,0.07,1.0,0.81,0.88,1.09375,1.09375,6.40625,0.15625,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.625,0.15625,0.0,0.15625,0.15625,0.15625,0.0,0.0,ELYE WAHI,ELYE WAHI_2003,22000000.0,OGC Nice,Bundesliga,https://www.transfermarkt.com/elye-wahi/profil/spieler/659542,FW,0,0,Goals Scorers / Finishers,-0.44236296,5.8911247,0.6511667475398552,1
838,Emanuel Emegha,nl NED,FW,21,2003,27,27,2293,25.5,0.55,0.12,0.67,0.55,0.67,0.67,0.1,0.76,0.67,0.76,1.4509803921568627,0.5490196078431373,4.078431372549019,0.196078431372549,0.0,0.0,0.2352941176470588,0.2352941176470588,0.0392156862745098,0.0784313725490196,0.1176470588235294,0.0784313725490196,0.2352941176470588,0.1568627450980392,0.7058823529411765,0.196078431372549,0.5098039215686274,0.0392156862745098,0.2745098039215686,1.1764705882352942,0.0,EMANUEL EMEGHA,EMANUEL EMEGHA_2003,25000000.0,RC Strasbourg Alsace,Ligue 1,https://www.transfermarkt.com/emmanuel-emegha/profil/spieler/559328,FW,0,0,Goals Scorers / Finishers,-0.49080458,5.7879105,0.6511667475398552,1
2663,Emanuele Valeri,it ITA,DF,25,1998,35,34,2873,31.9,0.06,0.19,0.25,0.03,0.22,0.06,0.15,0.21,0.03,0.18,2.4764890282131664,2.9153605015673985,3.4169278996865207,0.0313479623824451,0.0,0.0313479623824451,1.5987460815047023,0.9717868338557994,1.0344827586206895,0.4702194357366771,0.0940438871473354,0.9404388714733544,1.9122257053291536,0.9717868338557994,0.9717868338557994,0.3134796238244514,0.658307210031348,0.9090909090909092,2.5078369905956115,3.2288401253918497,0.1253918495297805,EMANUELE VALERI,EMANUELE VALERI_1998,3000000.0,Parma Calcio 1913,Serie A,https://www.transfermarkt.com/emanuele-valeri/profil/spieler/445126,DF,4,6,Box-box / All rounder,5.8287454,5.614949,0.954329194327902,7
